onset	duration	Scoring1
10.0000061094761	30	1
40.0000061094761	30	1
70.0000061094761	30	1
100.000006109476	30	1
130.000006109476	30	1
160.000006109476	30	1
190.000006109476	30	1
220.000006109476	30	1
250.000006109476	30	1
280.000006109476	30	1
310.000006109476	30	1
340.000006109476	30	1
370.000006109476	30	1
400.000006109476	30	1
430.000006109476	30	1
460.000006109476	30	1
490.000006109476	30	1
520.000006109476	30	1
550.000006109476	30	1
580.000006109476	30	1
610.000006109476	30	1
640.000006109476	30	1
670.000006109476	30	1
700.000006109476	30	1
730.000006109476	30	1
760.000006109476	30	1
790.000006109476	30	1
820.000006109476	30	1
850.000006109476	30	1
880.000006109476	30	1
910.000006109476	30	1
940.000006109476	30	1
970.000006109476	30	1
1000.00000610948	30	1
1030.00000610948	30	1
1060.00000610948	30	1
1090.00000610948	30	1
1120.00000610948	30	1
1150.00000610948	30	1
1180.00000610948	30	1
1210.00000610948	30	1
1240.00000610948	30	1
1270.00000610948	30	1
1300.00000610948	30	1
1330.00000610948	30	1
1360.00000610948	30	1
1390.00000610948	30	1
1420.00000610948	30	1
1450.00000610948	30	1
1480.00000610948	30	1
1510.00000610948	30	1
1540.00000610948	30	1
1570.00000610948	30	1
1600.00000610948	30	1
1630.00000610948	30	1
1660.00000610948	30	1
1690.00000610948	30	1
1720.00000610948	30	1
1750.00000610948	30	1
1780.00000610948	30	1
1810.00000610948	30	1
1840.00000610948	30	1
1870.00000610948	30	1
1900.00000610948	30	1
1930.00000610948	30	1
1960.00000610948	30	1
1990.00000610948	30	1
2020.00000610948	30	1
2050.00000610948	30	1
2080.00000610948	30	1
2110.00000610948	30	1
2140.00000610948	30	1
2170.00000610948	30	1
2200.00000610948	30	1
2230.00000610948	30	1
2260.00000610948	30	1
2290.00000610948	30	1
2320.00000610948	30	1
2350.00000610948	30	1
2380.00000610948	30	1
2410.00000610948	30	1
2440.00000610948	30	1
2470.00000610948	30	1
2500.00000610948	30	1
2530.00000610948	30	1
2560.00000610948	30	1
2590.00000610948	30	1
2620.00000610948	30	1
2650.00000610948	30	1
2680.00000610948	30	1
2710.00000610948	30	1
2740.00000610948	30	1
2770.00000610948	30	1
2800.00000610948	30	1
2830.00000610948	30	1
2860.00000610948	30	1
2890.00000610948	30	1
2920.00000610948	30	1
2950.00000610948	30	1
2980.00000610948	30	1
3010.00000610948	30	1
3040.00000610948	30	1
3070.00000610948	30	1
3100.00000610948	30	1
3130.00000610948	30	1
3160.00000610948	30	1
3190.00000610948	30	1
3220.00000610948	30	1
3250.00000610948	30	1
3280.00000610948	30	1
3310.00000610948	30	1
3340.00000610948	30	1
3370.00000610948	30	1
3400.00000610948	30	1
3430.00000610948	30	1
3460.00000610948	30	1
3490.00000610948	30	1
3520.00000610948	30	1
3550.00000610948	30	1
3580.00000610948	30	3
3610.00000610948	30	3
3640.00000610948	30	3
3670.00000610948	30	3
3700.00000610948	30	3
3730.00000610948	30	3
3760.00000610948	30	3
3790.00000610948	30	3
3820.00000610948	30	3
3850.00000610948	30	3
3880.00000610948	30	1
3910.00000610948	30	1
3940.00000610948	30	1
3970.00000610948	30	3
4000.00000610948	30	3
4030.00000610948	30	3
4060.00000610948	30	3
4090.00000610948	30	4
4120.00000610948	30	4
